agachada,2
agachado,1
agachate,1
agachava,1
agachavase,1
agachouse,1
against,1
agaloado,3
agarra,2
agarrado,1
agarrando,8
agarrandolhe,2
agarrandoo,1
agarrar,2
agarrára,4
agarráralhe,1
agarraramno,1
agarrárao,1
agarrava,1
agarravam,1
agarrem,1
agarrou,9
agarroulhe,3
agarrouo,1
agarrouse,2
agasalhado,1
agasalhala,1
agasalhar,1
agasalhasse,1
agasalhava,2
agasalho,1
agasalhos,5
agatha,1
agazalhando,1
agazalhandoselhe,1
ageis,1
ageitando,5
ageitou,2
agent,1
aggressivas,1
agiota,4
agitação,4
agitações,1
agitada,1
agitado,6
agitados,1
agitando,7
agitandose,1
agitar,2
agitasse,1
agitava,2
agitavam,1
agitavase,2
agitou,4
agoa,11
agoada,1
agoas,5
agoiros,1
agonia,5
agoniado,2
agora,361
agorafoi,1
agoraque,1
agostinho,1
agosto,3
agourentos,1
agrada,1
agradado,2
agradame,1
agradar,1
agradaralhe,1
agradasse,1
agradavalhe,2
agradavel,9
agradeça,1
agradecem,1
agradecer,3
agradeceu,5
agradeci,1
agradecia,4
agradecido,7
agradecimento,1
agradecimentos,1
agradeço,3
agradeçote,1
agradou,2
agradoueste,1
agradoulhe,1
agreable,1
agree,9
agreed,1
agreement,18
agreste,7
agrestemente,1
agrestes,1
agricola,2
agricolas,1
agua,34
aguaceiros,2
aguado,1
aguar,1
aguardasolados,1
aguardente,1
aguarella,1
aguarellas,1
aguas,10
aguatudo,1
aguçada,1
aguçadas,1
aguçao,1
aguçou,1
aguda,1
agudeza,1
agudo,4
agudos,1
aguenta,2
aguentar,1
aguentará,1
aguente,1
aguias,1
aguilhão,1
agulha,1
agulhas,1
agulhetas,1
ah,80
ahi,208
ai,9
aia,1
aimable,2
aime,1
aimè,1
aimer,1
aimes,1
ainda,432
aindase,1
airosamente,1
airosas,1
airoso,2
ais,4
ajanellado,1
ajanotadas,1
ajoelhada,1
ajoelhado,1
ajoelhára,1
ajoelharnos,1
ajoelharse,1
ajoelhava,1
ajoelhavase,1
ajoelhe,1
ajudados,1
ajudalo,1
ajudalos,1
ajudando,1
ajudante,1
ajudar,1
ajudarem,1
ajudarme,1
ajudava,6
ajudou,1
ajuntar,1
ajuntaré,1
ajuntarvolto,1
ajuntava,5
ajuntou,3
ajustariam,1
ak,1
alagada,2
alagando,2
alagandose,1
alagava,1
alamares,2
alameda,2
alamedas,1
alarde,2
alardeando,1
alardear,1
alargando,3
alargandose,1
alargar,1
alargara,1
alargaram,1
alargarse,1
alargava,4
alargavamse,1
alargavase,3
alargou,4
alarido,4
alarme,1
alastrando,1
alastrára,1
alastrava,1
alastravamse,1
alastravase,4
alastrou,2
alastrouse,2
alberto,1
album,1
albuns,1
albuquerque,1
albuquerques,1
alcacerkebir,1
alçado,3
alcalde,1
alcança,1
alcançar,1
alcançaramno,1
alçando,7
alçandose,1
alçavase,1
alcobaça,1
alcool,1
alcools,1
alcorão,1
alçou,3
alçouse,1
alcova,24
alcunha,1
aldêa,7
aldêas,1
aldeia,5
aldrabadas,1
aldrava,1
alea,1
aleas,1
alecrim,7
alegrado,1
alegrados,1
alegrando,1
alegrão,2
alegrar,2
alegraram,1
alegrava,3
alegre,24
alegreemquanto,1
alegremente,30
alegres,15
alegria,32
alegrias,3
alem,6
além,87
alemtejo,3
alencar,200
alencara,1
alerta,1
alexandre,2
alfaiate,4
alfandega,5
alfarrabios,3
alfeite,3
alferes,3
alfinete,4
alfinetes,1
algarismos,1
algarve,1
algarvio,1
algibeira,5
algibeiras,5
algodão,1
alguem,29
algum,54
alguma,81
algumas,33
alguns,64
algures,6
alheia,3
alheias,1
alheio,1
alheios,2
ali,48
aliás,2
alimenta,1
alimentação,1
alimentando,1
alimentarse,1
alimentos,1
aline,1
alinhadas,1
alinhava,1
alinho,1
alistarse,1
alivio,1
aljubarrota,1
all,21
allemã,2
allemães,2
allemagne,1
allemanha,5
allemão,4
aller,2
allez,1
alli,243
alliados,2
alliança,5
alliançaconsiderou,1
allianças,1
alliance,1
alliviado,2
alliviando,1
alliviassem,1
allivio,15
allongou,1
allow,1
allucinado,1
alluda,1
alludi,1
alludia,4
alludiam,1
alludindo,1
alludir,3
alludiu,3
alluisse,1
allumiada,3
allumiando,1
allumiava,1
allumiavam,1
allumiou,1
allusão,3
allusões,3
alluviões,1
alma,66
almacomo,1
almada,3
almae,1
almanachs,1
almas,11
almasinha,1
almoça,1
almoçado,1
almoçar,12
almoçara,2
almoçára,1
almoçaram,1
almoçarmos,1
almoçavam,1
almocei,2
almoço,27
almóço,1
almoços,1
almoçou,3
almofada,20
almofadas,6
almost,1
aloes,1
alojado,1
alojados,1
alojar,1
alone,1
alongando,1
alongavao,1
alongavase,1
alors,2
alphonse,1
alquebrado,1
alquilador,2
already,1
alsaciana,1
alsacianna,1
alsacianno,1
also,2
alta,27
altar,6
altarmór,1
altas,11
alteração,3
alterada,4
alteradas,2
alterado,2
alterar,2
alteration,1
alternações,1
alternate,1
alteza,4
altiva,1
altivas,1
altivo,3
alto,94
altoe,1
altohavia,1
altonós,1
altos,9
altura,1
alturas,3
aluga,1
alugada,4
alugado,5
alugar,6
alugára,3
alugaram,2
alugarlhe,1
alugava,2
alugavalhe,1
alugavamse,1
alugou,1
alugoulhe,1
aluguei,1
aluguel,1
aluguer,1
aluia,1
aluido,1
alumiada,4
alumiadaonde,1
alumiadas,1
alumiado,3
alumiando,1
alumiar,1
alumiava,1
alumiou,1
alva,3
alvacento,1
alvadia,2
alvadias,1
alvadio,7
alvares,1
alvejando,3
alvejar,3
alvejaram,1
alvejava,1
alvejou,1
alvim,11
alvo,5
alvorada,1
alvoroço,3
alvura,3
am,2
ama,16
amabilidade,4
amaciada,1
amaciando,1
amada,1
amado,3
amador,4
amadores,1
amados,2
amadureceram,1
amadurecido,1
amaldiçoando,3
amalo,2
amam,1
amando,1
amandolhe,1
amanhã,6
ámanhã,48
amanhecer,2
amanheceu,1
amansaria,1
amant,1
amante,34
amantes,5
amar,8
amára,2
amaram,1
amárao,1
amarella,5
amarellada,4
amarellado,2
amarellandoe,1
amarellára,2
amarellas,7
amarellidão,1
amarello,10
amarellos,7
amaremse,3
amarfanhadas,1
amarga,2
amargamente,9
amargarlhe,1
amargas,2
amargo,5
amargôr,1
amargos,1
amarguarar,1
amargura,2
amargurarse,1
amarguras,3
amaro,1
amarrado,4
amarrotada,1
amarrotadas,3
amarrotadaso,1
amarrotado,1
amarrotando,1
amarrotoua,1
amarse,1
amava,10
amavam,3
amavamse,1
amavao,1
amavas,1
amaveis,5
amavel,21
amavelmente,6
amazona,1
ambas,19
ambição,4
ambicionavam,1
ambições,2
ambiente,2
ambos,65
ameaça,1
ameaçado,1
ameaçador,1
ameaçadoramente,1
ameaçadores,1
ameaçando,3
ameaçandoa,1
ameaçandoo,2
ameaçar,2
ameaçára,1
ameaças,4
ameaçava,4
ameaçavao,1
ameacei,1
ameaçou,2
ameias,1
amen,1
amena,1
amenas,1
amendoas,2
amenisava,1
ameno,1
amerceie,1
america,8
americae,1
americano,7
americanos,1
amesquinhava,1
ami,5
amiga,23
amigações,1
amigada,4
amigas,2
amigavelmente,1
amigo,157
amigos,110
amiguinhos,1
amimala,1
amisade,8
amiudadas,1
amizade,19
amizadee,1
amizades,1
amo,5
amodorrada,2
amodorrado,1
amodorroado,1
amollece,1
amollecendo,2
amolleceramno,1
amolleceu,1
amolleceulhe,1
amollecia,1
amolleciam,2
amollecido,2
amontoação,1
amontoar,1
amor,121
amore,3
amoreiras,1
amores,20
amoresse,1
amorosa,1
amorosae,1
amorosas,1
amoroso,2
amortalhados,1
amortalhar,1
amortecido,1
amote,2
amparalo,1
amparavao,1
amphitheatro,1
amphitheatros,1
ampla,2
amplidão,1
amplo,5
amuada,2
amuado,7
amuava,1
amuo,4
amuos,1
an,4
anafado,1
analyses,1
ananaz,6
ananaze,1
ananazes,1
anarchia,1
anarchista,1
anatomia,1
anatomicas,1
anatomicos,1
ancas,3
ancia,1
anciando,2
ancião,2
anciava,2
anciedade,11
anciosa,8
anciosamente,10
ancioso,6
anciosos,6
anciou,1
ancoradouro,1
and,70
anda,31
andado,5
andalo,1
andaluza,1
andam,4
andando,13
andar,39
andara,2
andára,4
andaram,1
andares,2
andas,3
andasse,2
andassem,1
andaste,1
andava,31
andavam,3
andavas,1
andavase,1
ande,2
andei,5
ando,7
andorinha,1
andou,2
andré,11
anecdotas,1
anediando,1
anemia,1
aneurismas,1
angina,3
anginas,1
anglicana,2
angorá,1
angot,2
angulo,2
angustia,5
angustiada,2
angustiado,1
angustias,3
angustiava,1
angustiosa,2
angustiosamente,2
angustiosas,1
angustioso,3
anhelava,1
animação,2
animaçãoque,1
animada,2
animado,7
animaes,10
animal,12
animalidade,1
animando,1
animandoo,1
animandose,1
animar,5
animava,2
animavase,1
animo,6
animou,1
aninha,1
aninhada,5
aniquilação,1
aniquilado,3
aniquilar,2
aniquilassemos,1
anjinho,2
anjo,18
anjos,3
anna,17
annaes,1
anneis,11
annel,1
annica,1
anniversario,2
anno,30
annos,121
annosaquella,1
annosque,1
annunciada,1
annunciado,4
annunciadores,1
annunciando,9
annunciandolhe,2
annunciar,6
annunciara,1
annunciára,3
annunciava,3
annuncio,1
annuncios,1
annunciou,10
annuncioulhe,1
anoitecer,2
anoitecera,1
anoitecerbaptista,1
anonyma,5
anonymo,1
anquinhas,3
antagonismo,1
ante,4
antecamara,25
antegosto,1
antehontem,1
antepassado,4
antepassados,2
anteriores,1
antes,85
antesala,4
antesalão,1
antevendo,1
antevia,1
antevira,1
antichristo,1
antiga,28
antigamente,5
antigas,10
antigo,31
antigos,7
antigualhas,1
antiguidade,2
antipathias,2
antipathico,2
antipathicos,1
antiquada,1
antiquado,3
antoine,3
antonietta,1
antonio,1
antonys,1
antro,3
anuvia,1
any,37
anyone,4
anything,2
anywhere,1
ao,1486
aonde,1
aos,223
apaga,1
apagada,3
apagadaque,1
apagadas,3
apagado,7
apagadoa,1
apagados,1
apagai,1
apagando,1
apagar,1
apagára,2
apagavaselhe,1
apagou,2
apainelados,2
apaixonada,2
apaixonadamente,2
apaixonadas,1
apaixonado,6
apaixonados,1
apaixonouse,1
apalaçada,1
apalpar,2
apalpava,1
apalpavalhe,1
apalpouo,1
apanha,1
apanhada,3
apanhadas,1
apanhado,3
apanhala,1
apanhamos,4
apanhando,3
apanhar,9
apanhara,1
apanhára,1
apanharam,1
apanhaste,1
apanhava,2
apanhavase,1
apanhes,1
apanho,1
apanhou,4
apanhoua,2
apanhouo,1
apaparicase,1
aparada,1
aparador,3
aparadores,2
aparas,1
aparava,1
aparentada,1
apartados,1
aparvalhado,2
apathia,1
apavorado,2
apeando,1
apeandose,1
apear,1
apearam,2
apearse,4
apeava,2
apeavamse,1
apeavase,1
apedrejado,1
apegado,2
apeia,1
apenas,185
apeou,1
aperfeiçôa,1
aperfeiçoada,1
aperreado,1
apertada,2
apertadas,2
apertado,10
apertados,1
apertando,19
apertandolha,1
apertar,12
apertaram,4
apertaramse,1
apertaremse,1
apertarse,1
apertava,7
apertavalhe,1
apertavam,1
apertavamse,2
aperto,13
apertolhe,1
apertos,2
apertou,5
apertoulhe,1
apertouo,1
apesar,35
apezar,3
apiedado,1
apilharamse,1
apilhavamse,1
apimentasse,1
apinhadas,1
apinhados,4
apinhandose,1
apinhava,2
apinhavase,2
apito,2
apitos,1
aplacada,1
aplainando,1
apoderandose,5
apoderandoselhe,1
apoderara,2
apoderarse,2
apoderase,1
apoderavase,1
apoderou,1
apoderouse,2
apodrecida,1
apodrecimento,1
apoiada,1
apoiado,3
apoiala,1
apoiar,1
apoiava,1
apoio,2
apoiouse,2
apollo,1
apollos,1
apolonia,15
apontado,1
apontamentos,2
apontando,6
apontava,2
apontou,2
apopleté,1
apoplexia,5
apoquentações,1
após,1
aposento,5
aposentos,6
apossando,1
aposta,7
apostado,2
apostando,1
apostar,9
apostára,1
apostas,3
apostava,4
aposto,3
apostola,1
apostolica,1
apostolo,1
apostolos,2
apparato,3
apparatosa,2
apparatosagrand,1
apparatosas,1
appareça,2
apparece,8
apparecem,1
apparecendo,4
apparecer,15
apparecera,13
appareceralhe,1
appareceram,2
apparecerei,1
apparecerem,1
apparecerlhe,1
apparecesse,5
appareceste,2
appareceu,66
appareçeu,1
appareceue,1
appareceulhe,1
appareci,1
apparecia,33
apparecialhe,2
appareciam,2
apparecido,6
appareço,2
appareçolhes,1
apparelho,1
apparelhos,4
apparencia,6
apparencias,1
apparente,1
apparição,5
appariçãoe,1
appartamento,1
appartamentos,1
appear,1
appearing,1
appears,1
appellar,1
appellasse,1
appellava,2
appellido,1
appellou,5
appetece,2
appetecendo,1
appetecer,3
appetecera,2
appetecete,1
appetecia,3
appetecía,1
appeteciam,1
appetecida,1
appetecido,1
appetite,13
appetites,1
appetitosa,2
appetitoso,1
applaudir,3
applaudo,1
applauso,1
applausos,1
applicable,3
applicação,1
applicações,1
applicada,2
applicado,2
applicando,2
applicarlhe,1
apply,1
appoiada,1
appoiados,1
appoiar,1
appoiavao,1
appolo,1
appproximava,1
approach,1
approva,1
approvação,2
approvada,2
approvámos,1
approvando,2
approvar,2
approvara,1
approvára,1
approvaram,1
approvas,1
approvassemos,1
approvava,2
approvavaa,1
approvavam,1
approvavao,1
approvou,3
approximando,1
approximandose,2
approximara,1
approximaremse,1
approximava,3
approximavamse,1
approximavase,1
approximou,1
approximouse,6
apre,1
aprecia,2
apreciação,1
apreciar,3
apreciava,2
apregoada,1
apregoando,2
apregoava,1
aprenda,1
aprende,2
aprendem,1
aprender,1
aprendera,1
aprendese,1
après,1
apresenta,1
apresentação,7
apresentada,2
apresentado,6
apresentados,1
apresentando,1
apresentandolhe,1
apresentar,7
apresentára,3
apresentaria,1
apresentasse,4
apresentava,1
apresentavaos,1
apresentavel,1
apresente,1
apresento,1
apresentou,10
apresentoua,1
apresentoulhe,1
apresentouo,2
apresentouos,1
apressado,9
apressando,1
apressar,5
apressára,1
apressaram,1
apressaramse,1
apressava,3
apresse,1
apressou,3
apressouse,3
aprofundar,2
aproveita,2
aproveitando,5
aproveitar,2
aproveitara,1
aproveitarse,1
aproveitava,1
aproximação,1
aproximalos,1
aproximando,1
aproximandose,1
aproximára,1
aproximarse,1
aproximava,2
aproximouse,2
aprumados,1
aprumandose,1
aptidões,3
apura,1
apurada,1
apurado,3
apuramento,4
apurava,2
apuro,1
apuros,1
aquecendo,3
aquecer,1
aqueceu,1
aquecia,4
aquella,182
áquella,29
aquellas,39
áquellas,1
aquelle,197
áquelle,19
aquelles,50
áquelles,2
aquem,1
aqui,197
aquietára,1
aquilino,2
aquillo,70
aquilloaté,1
ar,243
arabe,4
arabes,2
arado,1
aragem,13
arame,2
aranha,1
arautos,1
arbusto,1
arbustos,5
arca,1
arcada,2
arcadia,1
arcas,2
archeologica,1
archeologico,1
archeologicos,2
architecto,2
architectodecorador,1
architectural,2
archive,13
arco,11
arcos,2
ardendo,3
ardente,19
ardentemente,5
ardentes,11
arder,2
ardeu,1
ardia,5
ardiam,7
ardis,1
ardor,10
ardores,2
are,20
areadas,2
areado,2
areava,2
arega,1
areia,1
arejada,1
arejado,1
arejandose,1
arejar,1
arejavam,1
arena,2
arengava,1
ares,20
arfando,2
arfar,1
arfava,1
arfavam,1
argelia,1
argentarios,1
argentina,2
argentinamente,1
argentino,3
argoladas,1
argolas,1
argumentar,1
argumentava,1
aria,1
ária,1
arias,1
ariscas,1
arise,1
aristocracia,1
arlesiana,3
arlesianna,2
arma,3
armada,1
armado,7
armados,2
armadura,2
armalo,1
armando,1
armaram,1
armario,9
armarios,1
armas,17
armavamse,1
armazem,4
armazens,1
armenia,1
arnica,2
aroma,29
aromas,1
arora,1
arqueado,1
arqueava,1
arquejando,3
arquejante,1
arquejava,1
arraiaes,1
arraial,1
arranca,1
arrancando,5
arrancar,9
arrancára,5
arrancáralhe,1
arrancarlhe,1
arrancarme,1
arrancavamlhe,1
arrancavase,1
arrancote,1
arrancou,6
arrancouas,1
arrancoulha,1
arrancoulhe,1
arranhando,1
arranja,1
arranjada,7
arranjadas,1
arranjado,5
arranjados,1
arranjamse,1
arranjando,5
arranjandolhe,1
arranjar,26
arranjara,4
arranjára,2
arranjaramse,1
arranjarase,1
arranjaremse,1
arranjarlhe,1
arranjarse,3
arranjas,2
arranjase,2
arranjava,4
arranjavam,1
arranje,1
arranjinho,2
arranjo,9
arranjos,4
arranjou,4
arranjoulhe,1
arranjoumo,1
arranque,6
arranques,1
arrasados,1
arrasar,1
arrasoume,1
arrasta,1
arrastada,2
arrastadas,1
arrastado,4
arrastando,9
arrastandoo,2
arrastar,4
arrastara,1
arrastára,3
arrastate,1
arrastava,6
arrastavamse,2
arrastavao,1
arrastavase,1
arrastou,3
arrastoua,1
arrastouo,5
arrastouse,2
arratel,1
array,1
arraza,2
arrazados,1
